InvoiceNo,InvoiceDate,CustomerID,Country,ProductID,ProductDescription,Quantity,UnitPrice,TotalAmount
INV675523,2024-09-21,CUST0511,India,P1007,Yoga Mat,5,19.19,95.95
INV295037,2024-10-05,CUST0429,Germany,P1007,Yoga Mat,3,19.75,59.25
INV751117,2024-02-09,CUST0694,Germany,P1012,Gaming Headset,1,53.38,53.38
INV809124,2024-06-15,CUST0628,Usa,P1004,Desk Lamp,3,21.82,65.46
INV176090,2024-08-20,CUST0386,India,P1004,Desk Lamp,3,22.01,66.03
INV816676,2023-06-22,CUST0571,Canada,P1015,Winter Jacket,5,125.12,625.6
INV566926,2024-12-14,CUST0725,Uk,P1006,Coffee Mug,5,8.1,40.5
INV978357,2024-10-07,CUST0406,France,P1014,Running Shoes,4,62.59,250.36
INV155672,2024-11-21,CUST0536,France,P1007,Yoga Mat,1,20.34,20.34
INV706712,2023-07-16,CUST0713,India,P1001,Wireless Mouse,1,16.02,16.02
INV988397,2023-03-20,CUST0033,Germany,P1004,Desk Lamp,5,21.61,108.05
INV645811,2024-12-09,CUST0325,India,P1001,Wireless Mouse,2,16.42,32.84
INV292162,2024-01-26,CUST0450,Brazil,P1003,Notebook Set,5,6.49,32.45
INV159233,2024-09-27,CUST0636,Australia,P1009,Backpack,2,45.87,91.74
INV117230,2023-03-16,CUST0493,Canada,P1001,Wireless Mouse,4,15.99,63.96
INV870625,2023-08-15,CUST0052,Australia,P1014,Running Shoes,2,67.65,135.3
INV199707,2023-11-03,CUST0527,Uk,P1008,Water Bottle,1,11.58,11.58
INV261395,2023-01-01,CUST0349,France,P1008,Water Bottle,5,11.36,56.8
INV250885,2024-11-24,CUST0732,Germany,P1007,Yoga Mat,5,20.81,104.05
INV793931,2024-08-27,CUST0124,Australia,P1007,Yoga Mat,4,19.89,79.56
INV636026,2024-10-29,CUST0771,Brazil,P1005,Office Chair,1,92.62,92.62
INV828979,2024-06-28,CUST0608,Canada,P1004,Desk Lamp,4,21.37,85.48
INV235699,2024-05-17,CUST0028,Germany,P1015,Winter Jacket,5,117.91,589.55
INV745313,2023-01-01,CUST0478,France,P1010,Phone Case,4,10.13,40.52
INV262865,2024-04-20,CUST0555,India,P1014,Running Shoes,1,65.23,65.23
INV365774,2024-06-22,CUST0319,Brazil,P1002,Bluetooth Speaker,3,34.22,102.66
INV211565,2024-01-11,CUST0176,Usa,P1009,Backpack,5,43.17,215.85
INV305726,2024-09-16,CUST0621,Usa,P1001,Wireless Mouse,1,15.68,15.68
INV370599,2024-04-24,CUST0140,Australia,P1005,Office Chair,2,86.74,173.48
INV658922,2023-09-18,CUST0011,Usa,P1004,Desk Lamp,2,21.88,43.76
INV649192,2023-11-03,CUST0531,France,P1010,Phone Case,4,10.27,41.08
INV139560,2024-08-26,CUST0465,India,P1004,Desk Lamp,3,22.31,66.93
INV431312,2024-12-14,CUST0153,India,P1006,Coffee Mug,4,8.21,32.84
INV602257,2024-11-03,CUST0314,France,P1001,Wireless Mouse,1,16.68,16.68
INV907877,2023-12-01,CUST0195,Australia,P1003,Notebook Set,4,6.47,25.88
INV650932,2023-03-06,CUST0301,Australia,P1009,Backpack,1,47.1,47.1
INV454270,2024-09-10,CUST0034,Canada,P1008,Water Bottle,2,11.8,23.6
INV222516,2024-08-05,CUST0429,Germany,P1010,Phone Case,1,9.72,9.72
INV909713,2024-09-01,CUST0583,Australia,P1015,Winter Jacket,1,121.29,121.29
INV410406,2024-12-17,CUST0800,France,P1006,Coffee Mug,4,7.87,31.48
INV307705,2024-08-11,CUST0536,France,P1015,Winter Jacket,5,121.06,605.3
INV461919,2024-07-16,CUST0310,Usa,P1015,Winter Jacket,4,123.74,494.96
INV183199,2024-12-13,CUST0349,France,P1001,Wireless Mouse,5,15.31,76.55
INV475832,2024-11-08,CUST0214,Australia,P1015,Winter Jacket,4,122.09,488.36
INV451599,2023-10-30,CUST0469,France,P1006,Coffee Mug,5,8.02,40.1
INV734884,2024-09-27,CUST0434,Usa,P1004,Desk Lamp,1,22.13,22.13
INV439900,2024-08-15,CUST0344,Uk,P1013,Sticky Notes Pack,2,4.38,8.76
INV939138,2024-07-10,CUST0104,India,P1001,Wireless Mouse,4,16.72,66.88
INV758289,2024-08-02,CUST0755,Uk,P1012,Gaming Headset,4,57.35,229.4
INV952762,2024-08-08,CUST0159,France,P1014,Running Shoes,4,62.36,249.44
INV805056,2024-12-18,CUST0596,Australia,P1008,Water Bottle,2,10.94,21.88
INV391549,2024-09-08,CUST0754,Australia,P1003,Notebook Set,3,6.66,19.98
INV622555,2023-12-20,CUST0641,Australia,P1005,Office Chair,1,87.47,87.47
INV200567,2024-09-26,CUST0349,France,P1010,Phone Case,2,10.11,20.22
INV622352,2024-09-14,CUST0661,India,P1004,Desk Lamp,3,21.42,64.26
INV933566,2023-01-01,CUST0536,France,P1003,Notebook Set,3,6.95,20.85
INV221414,2023-03-27,CUST0356,Usa,P1009,Backpack,3,47.1,141.3
INV314887,2023-08-11,CUST0536,France,P1012,Gaming Headset,4,53.71,214.84
INV726539,2024-10-21,CUST0358,Germany,P1011,Table Lamp,1,26.77,26.77
INV523309,2024-12-22,CUST0136,Canada,P1014,Running Shoes,2,64.22,128.44
INV263904,2024-09-17,CUST0465,India,P1006,Coffee Mug,1,8.47,8.47
INV288118,2024-06-30,CUST0232,Brazil,P1011,Table Lamp,4,27.53,110.12
INV843862,2023-11-04,CUST0623,India,P1012,Gaming Headset,2,57.5,115.0
INV619603,2023-10-26,CUST0401,France,P1011,Table Lamp,1,27.52,27.52
INV832482,2023-01-01,CUST0057,Canada,P1014,Running Shoes,5,65.71,328.55
INV708517,2024-12-21,CUST0661,India,P1012,Gaming Headset,4,52.65,210.6
INV177464,2024-10-13,CUST0622,France,P1006,Coffee Mug,4,8.52,34.08
INV177773,2024-11-15,CUST0489,Brazil,P1002,Bluetooth Speaker,1,32.81,32.81
INV239078,2024-02-23,CUST0120,France,P1007,Yoga Mat,4,19.76,79.04
INV386838,2023-12-17,CUST0499,France,P1004,Desk Lamp,3,22.47,67.41
INV606996,2023-01-01,CUST0546,Australia,P1010,Phone Case,2,9.62,19.24
INV990067,2023-01-01,CUST0213,Australia,P1007,Yoga Mat,1,19.07,19.07
INV757525,2024-09-24,CUST0554,Uk,P1002,Bluetooth Speaker,1,35.43,35.43
INV406349,2024-12-23,CUST0525,Uk,P1015,Winter Jacket,5,117.39,586.95
INV235349,2024-08-17,CUST0042,Uk,P1011,Table Lamp,2,27.56,55.12
INV831493,2024-12-16,CUST0574,India,P1005,Office Chair,2,91.06,182.12
INV330401,2023-06-03,CUST0103,India,P1010,Phone Case,1,10.21,10.21
INV636924,2024-08-15,CUST0588,France,P1015,Winter Jacket,2,114.93,229.86
INV822319,2023-01-01,CUST0622,France,P1013,Sticky Notes Pack,3,4.44,13.32
INV245714,2024-10-26,CUST0212,India,P1006,Coffee Mug,3,8.13,24.39
INV229514,2024-12-15,CUST0536,France,P1002,Bluetooth Speaker,2,35.67,71.34
INV389902,2024-02-11,CUST0480,India,P1007,Yoga Mat,5,20.09,100.45
INV506070,2024-06-26,CUST0213,Australia,P1014,Running Shoes,3,62.1,186.3
INV981856,2024-11-22,CUST0497,Brazil,P1004,Desk Lamp,5,21.75,108.75
INV803814,2024-10-11,CUST0153,India,P1010,Phone Case,5,9.54,47.7
INV644221,2023-11-23,CUST0552,Germany,P1013,Sticky Notes Pack,2,4.36,8.72
INV764153,2024-12-14,CUST0558,Germany,P1014,Running Shoes,4,64.21,256.84
INV593939,2023-09-29,CUST0193,Uk,P1005,Office Chair,5,91.32,456.6
INV256883,2024-12-21,CUST0168,Australia,P1015,Winter Jacket,2,117.15,234.3
INV973512,2024-12-07,CUST0749,Germany,P1015,Winter Jacket,4,118.33,473.32
INV704224,2023-10-27,CUST0324,Canada,P1007,Yoga Mat,1,20.58,20.58
INV144415,2024-06-01,CUST0419,India,P1006,Coffee Mug,1,7.93,7.93
INV506051,2024-07-03,CUST0665,India,P1001,Wireless Mouse,4,15.84,63.36
INV469766,2024-02-20,CUST0331,Uk,P1013,Sticky Notes Pack,3,4.24,12.72
INV623630,2023-12-10,CUST0199,Brazil,P1007,Yoga Mat,1,20.49,20.49
INV639753,2024-10-01,CUST0453,Uk,P1003,Notebook Set,1,6.46,6.46
INV771757,2023-07-31,CUST0261,India,P1002,Bluetooth Speaker,5,35.16,175.8
INV225392,2024-08-25,CUST0086,France,P1008,Water Bottle,2,11.65,23.3
INV648336,2024-07-24,CUST0311,Uk,P1014,Running Shoes,2,67.75,135.5
INV534057,2023-04-22,CUST0546,Australia,P1001,Wireless Mouse,4,16.58,66.32
INV562121,2023-08-12,CUST0155,India,P1009,Backpack,5,43.05,215.25
INV129131,2023-10-09,CUST0702,India,P1001,Wireless Mouse,4,15.56,62.24
INV643830,2024-11-13,CUST0535,France,P1003,Notebook Set,5,6.85,34.25
INV841968,2024-04-06,CUST0092,Australia,P1014,Running Shoes,3,62.64,187.92
INV662587,2024-12-29,CUST0379,Usa,P1011,Table Lamp,2,28.67,57.34
INV188379,2023-09-17,CUST0694,Germany,P1003,Notebook Set,2,6.61,13.22
INV131503,2024-10-23,CUST0172,Germany,P1009,Backpack,3,44.07,132.21
INV643233,2024-08-12,CUST0315,Germany,P1005,Office Chair,1,88.07,88.07
INV958852,2024-09-22,CUST0564,Australia,P1010,Phone Case,1,9.67,9.67
INV142442,2024-08-25,CUST0788,India,P1002,Bluetooth Speaker,3,35.1,105.3
INV932938,2024-10-14,CUST0664,Uk,P1014,Running Shoes,5,66.77,333.85
INV776135,2024-05-21,CUST0228,France,P1011,Table Lamp,5,26.25,131.25
INV639244,2024-02-12,CUST0276,India,P1005,Office Chair,2,90.67,181.34
INV316665,2024-11-10,CUST0126,Brazil,P1013,Sticky Notes Pack,4,4.35,17.4
INV822319,2023-01-01,CUST0622,France,P1012,Gaming Headset,5,54.12,270.6
INV799714,2024-06-17,CUST0646,Usa,P1012,Gaming Headset,5,57.7,288.5
INV352460,2023-11-09,CUST0623,India,P1004,Desk Lamp,1,21.04,21.04
INV657510,2024-08-03,CUST0027,Usa,P1015,Winter Jacket,4,116.8,467.2
INV652554,2023-11-06,CUST0044,France,P1005,Office Chair,4,92.5,370.0
INV893743,2023-08-02,CUST0113,Germany,P1011,Table Lamp,3,27.88,83.64
INV602141,2023-01-01,CUST0382,Germany,P1006,Coffee Mug,4,8.57,34.28
INV776402,2024-07-07,CUST0032,Brazil,P1015,Winter Jacket,5,119.8,599.0
INV575475,2023-08-21,CUST0076,India,P1013,Sticky Notes Pack,5,4.46,22.3
INV577790,2023-01-01,CUST0688,Usa,P1010,Phone Case,1,10.26,10.26
INV707933,2023-01-01,CUST0096,Uk,P1009,Backpack,5,43.95,219.75
INV978357,2024-10-07,CUST0406,France,P1010,Phone Case,1,9.92,9.92
INV393701,2024-05-08,CUST0538,France,P1004,Desk Lamp,2,21.27,42.54
INV962528,2024-08-08,CUST0773,France,P1007,Yoga Mat,3,19.33,57.99
INV721064,2024-12-29,CUST0245,Germany,P1014,Running Shoes,4,66.57,266.28
INV690487,2024-10-11,CUST0358,Germany,P1003,Notebook Set,1,6.48,6.48
INV568441,2024-11-27,CUST0616,Canada,P1004,Desk Lamp,5,22.42,112.1
INV511306,2023-03-10,CUST0637,France,P1013,Sticky Notes Pack,2,4.2,8.4
INV734584,2024-11-26,CUST0226,Brazil,P1010,Phone Case,5,10.15,50.75
INV586980,2023-05-28,CUST0479,Germany,P1006,Coffee Mug,5,8.18,40.9
INV416152,2024-11-10,CUST0717,Brazil,P1008,Water Bottle,1,11.29,11.29
INV630879,2024-12-21,CUST0661,India,P1008,Water Bottle,3,12.03,36.09
INV931620,2023-11-12,CUST0444,Germany,P1005,Office Chair,1,91.97,91.97
INV465308,2023-05-17,CUST0495,Canada,P1006,Coffee Mug,3,7.92,23.76
INV876424,2024-06-30,CUST0389,Uk,P1008,Water Bottle,4,10.96,43.84
INV436162,2024-06-25,CUST0442,Usa,P1014,Running Shoes,2,62.87,125.74
INV896140,2023-07-07,CUST0678,Germany,P1007,Yoga Mat,2,19.16,38.32
INV490735,2023-10-21,CUST0203,Australia,P1006,Coffee Mug,4,8.64,34.56
INV249798,2024-06-25,CUST0028,Germany,P1003,Notebook Set,3,6.47,19.41
INV818722,2024-11-14,CUST0522,Germany,P1002,Bluetooth Speaker,1,33.24,33.24
INV274605,2024-09-11,CUST0626,Germany,P1012,Gaming Headset,1,53.08,53.08
INV637755,2024-10-02,CUST0570,Brazil,P1006,Coffee Mug,5,8.03,40.15
INV649894,2024-12-24,CUST0429,Germany,P1013,Sticky Notes Pack,5,4.41,22.05
INV513189,2024-12-01,CUST0664,Uk,P1012,Gaming Headset,5,56.53,282.65
INV744160,2024-06-29,CUST0580,France,P1002,Bluetooth Speaker,4,35.63,142.52
INV758308,2024-08-22,CUST0176,Usa,P1002,Bluetooth Speaker,4,35.71,142.84
INV479198,2024-11-09,CUST0343,Usa,P1004,Desk Lamp,2,22.73,45.46
INV122410,2023-11-04,CUST0582,Canada,P1001,Wireless Mouse,1,16.18,16.18
INV602766,2024-12-04,CUST0462,France,P1014,Running Shoes,4,68.23,272.92
INV522526,2023-07-10,CUST0590,Brazil,P1001,Wireless Mouse,2,16.71,33.42
INV680878,2023-02-24,CUST0541,Usa,P1004,Desk Lamp,1,21.39,21.39
INV684265,2024-09-09,CUST0596,Australia,P1014,Running Shoes,2,66.41,132.82
INV187454,2023-10-21,CUST0405,Germany,P1008,Water Bottle,1,11.55,11.55
INV729040,2024-11-14,CUST0522,Germany,P1011,Table Lamp,3,26.76,80.28
INV282239,2024-12-16,CUST0185,Canada,P1011,Table Lamp,5,28.56,142.8
INV446020,2024-08-25,CUST0545,Canada,P1005,Office Chair,4,89.44,357.76
INV642552,2023-09-14,CUST0014,Uk,P1009,Backpack,4,44.68,178.72
INV264872,2024-09-20,CUST0096,Uk,P1011,Table Lamp,2,28.09,56.18
INV735396,2024-07-01,CUST0785,India,P1014,Running Shoes,1,66.85,66.85
INV108172,2024-08-31,CUST0505,Uk,P1008,Water Bottle,4,11.08,44.32
INV781739,2024-11-03,CUST0551,Brazil,P1004,Desk Lamp,1,21.19,21.19
INV595212,2023-01-01,CUST0004,India,P1005,Office Chair,1,92.47,92.47
INV537413,2024-05-24,CUST0533,Usa,P1015,Winter Jacket,4,119.6,478.4
INV617155,2023-11-23,CUST0552,Germany,P1001,Wireless Mouse,5,16.15,80.75
INV488079,2024-12-25,CUST0655,Uk,P1011,Table Lamp,4,26.54,106.16
INV708320,2023-01-01,CUST0670,Brazil,P1002,Bluetooth Speaker,5,35.7,178.5
INV950161,2024-08-17,CUST0661,India,P1011,Table Lamp,2,26.45,52.9
INV769112,2024-06-20,CUST0627,Australia,P1006,Coffee Mug,5,8.33,41.65
INV453480,2024-07-21,CUST0382,Germany,P1010,Phone Case,3,10.04,30.12
INV560514,2024-12-03,CUST0333,Canada,P1001,Wireless Mouse,4,15.64,62.56
INV126296,2024-05-25,CUST0199,Brazil,P1013,Sticky Notes Pack,1,4.39,4.39
INV279374,2024-03-30,CUST0795,Australia,P1014,Running Shoes,2,66.79,133.58
INV872268,2023-01-01,CUST0493,Canada,P1012,Gaming Headset,2,53.2,106.4
INV203520,2024-12-16,CUST0240,France,P1013,Sticky Notes Pack,1,4.23,4.23
INV173840,2024-11-09,CUST0143,Germany,P1007,Yoga Mat,2,20.0,40.0
INV890905,2024-07-08,CUST0399,France,P1003,Notebook Set,1,6.93,6.93
INV296712,2024-12-14,CUST0630,India,P1001,Wireless Mouse,1,15.79,15.79
INV716153,2023-12-06,CUST0646,Usa,P1001,Wireless Mouse,5,16.65,83.25
INV857348,2024-10-20,CUST0028,Germany,P1012,Gaming Headset,1,56.93,56.93
INV793931,2024-08-27,CUST0124,Australia,P1013,Sticky Notes Pack,3,4.09,12.27
INV908433,2023-03-21,CUST0454,Canada,P1004,Desk Lamp,5,22.45,112.25
INV110256,2024-03-09,CUST0355,France,P1013,Sticky Notes Pack,3,4.37,13.11
INV245235,2024-10-22,CUST0241,India,P1010,Phone Case,1,9.8,9.8
INV710214,2024-01-03,CUST0728,Uk,P1007,Yoga Mat,3,20.93,62.79
INV103892,2024-12-16,CUST0252,Australia,P1004,Desk Lamp,2,22.88,45.76
INV337508,2024-02-08,CUST0001,Germany,P1013,Sticky Notes Pack,5,4.18,20.9
INV680096,2024-05-25,CUST0130,Germany,P1015,Winter Jacket,4,117.13,468.52
INV555934,2024-02-02,CUST0531,France,P1001,Wireless Mouse,5,15.38,76.9
INV530081,2024-09-29,CUST0691,Germany,P1011,Table Lamp,3,26.45,79.35
INV116817,2024-04-30,CUST0238,Germany,P1009,Backpack,5,45.13,225.65
INV665037,2023-01-01,CUST0176,Usa,P1001,Wireless Mouse,2,15.24,30.48
INV709201,2024-02-03,CUST0282,Canada,P1001,Wireless Mouse,3,16.59,49.77
INV596650,2024-09-05,CUST0343,Usa,P1008,Water Bottle,4,11.65,46.6
INV188622,2024-03-19,CUST0474,Usa,P1013,Sticky Notes Pack,5,4.22,21.1
INV161164,2023-06-10,CUST0482,India,P1008,Water Bottle,3,10.94,32.82
INV943583,2023-02-10,CUST0174,India,P1005,Office Chair,4,94.4,377.6
INV594719,2023-03-23,CUST0678,Germany,P1014,Running Shoes,5,63.29,316.45
INV472903,2024-11-21,CUST0761,Brazil,P1009,Backpack,4,42.94,171.76
INV118042,2023-12-04,CUST0771,Brazil,P1009,Backpack,2,44.56,89.12
INV475405,2024-10-11,CUST0501,France,P1001,Wireless Mouse,2,16.34,32.68
INV483106,2023-02-24,CUST0596,Australia,P1004,Desk Lamp,5,22.47,112.35
INV652035,2023-10-29,CUST0001,Germany,P1012,Gaming Headset,3,55.79,167.37
INV463901,2024-01-14,CUST0302,Usa,P1001,Wireless Mouse,4,16.3,65.2
INV725437,2024-07-19,CUST0723,Australia,P1002,Bluetooth Speaker,3,34.39,103.17
INV975335,2023-09-28,CUST0113,Germany,P1006,Coffee Mug,1,7.96,7.96
INV294006,2024-09-08,CUST0098,Australia,P1003,Notebook Set,3,6.92,20.76
INV619928,2023-01-01,CUST0130,Germany,P1013,Sticky Notes Pack,4,4.36,17.44
INV747704,2024-05-22,CUST0371,Australia,P1006,Coffee Mug,1,8.49,8.49
INV388736,2024-10-17,CUST0635,France,P1005,Office Chair,5,86.49,432.45
INV504729,2023-01-01,CUST0432,Australia,P1003,Notebook Set,4,7.02,28.08
INV701733,2024-06-29,CUST0682,Usa,P1006,Coffee Mug,5,8.24,41.2
INV315947,2024-07-02,CUST0612,Germany,P1002,Bluetooth Speaker,4,35.26,141.04
INV950161,2024-08-17,CUST0661,India,P1015,Winter Jacket,3,124.53,373.59
INV655765,2023-06-21,CUST0343,Usa,P1006,Coffee Mug,3,7.84,23.52
INV286222,2024-12-28,CUST0141,Germany,P1015,Winter Jacket,3,123.03,369.09
INV778915,2024-05-21,CUST0700,India,P1006,Coffee Mug,2,7.89,15.78
INV159065,2024-03-04,CUST0135,India,P1006,Coffee Mug,3,8.26,24.78
INV883959,2024-10-09,CUST0167,Usa,P1002,Bluetooth Speaker,3,34.56,103.68
INV607863,2023-03-05,CUST0271,Australia,P1005,Office Chair,4,87.1,348.4
INV311579,2023-12-20,CUST0487,France,P1008,Water Bottle,2,10.95,21.9
INV433000,2023-08-13,CUST0590,Brazil,P1003,Notebook Set,4,7.0,28.0
INV949504,2023-10-20,CUST0555,India,P1013,Sticky Notes Pack,5,4.18,20.9
INV649247,2024-09-10,CUST0774,India,P1012,Gaming Headset,2,56.5,113.0
INV566026,2024-07-15,CUST0725,Uk,P1015,Winter Jacket,1,115.52,115.52
INV985684,2024-01-16,CUST0699,Germany,P1011,Table Lamp,1,28.81,28.81
INV663938,2024-07-29,CUST0102,Usa,P1001,Wireless Mouse,5,15.52,77.6
INV943583,2023-02-10,CUST0174,India,P1006,Coffee Mug,1,7.88,7.88
INV997163,2024-12-13,CUST0637,France,P1006,Coffee Mug,5,8.64,43.2
INV675441,2024-03-11,CUST0418,Brazil,P1006,Coffee Mug,3,8.45,25.35
INV245460,2024-12-20,CUST0093,France,P1014,Running Shoes,4,61.98,247.92
INV120509,2024-06-03,CUST0212,India,P1005,Office Chair,4,93.14,372.56
INV787578,2024-12-29,CUST0228,France,P1015,Winter Jacket,1,117.72,117.72
INV783023,2024-09-05,CUST0453,Uk,P1010,Phone Case,3,9.55,28.65
INV405293,2024-08-08,CUST0388,Canada,P1003,Notebook Set,2,6.77,13.54
INV910570,2024-12-12,CUST0136,Canada,P1001,Wireless Mouse,3,16.01,48.03
INV632881,2024-05-15,CUST0791,Germany,P1003,Notebook Set,1,6.64,6.64
INV749265,2023-08-20,CUST0425,Brazil,P1004,Desk Lamp,4,22.84,91.36
INV359641,2024-12-07,CUST0107,France,P1004,Desk Lamp,3,21.53,64.59
INV966748,2023-10-04,CUST0725,Uk,P1002,Bluetooth Speaker,1,36.19,36.19
INV263232,2023-01-01,CUST0678,Germany,P1002,Bluetooth Speaker,2,34.74,69.48
INV717674,2023-01-01,CUST0103,India,P1002,Bluetooth Speaker,5,36.08,180.4
INV466252,2024-07-26,CUST0238,Germany,P1010,Phone Case,5,9.81,49.05
INV497625,2023-11-12,CUST0204,Australia,P1003,Notebook Set,4,6.64,26.56
INV922175,2024-08-08,CUST0072,Germany,P1003,Notebook Set,2,6.66,13.32
INV935212,2024-07-18,CUST0006,France,P1004,Desk Lamp,1,21.45,21.45
INV637225,2023-01-01,CUST0694,Germany,P1011,Table Lamp,5,27.62,138.1
INV895604,2024-11-19,CUST0228,France,P1008,Water Bottle,2,11.61,23.22
INV849385,2023-12-31,CUST0228,France,P1008,Water Bottle,4,11.03,44.12
INV389802,2024-07-23,CUST0769,Canada,P1005,Office Chair,4,94.14,376.56
INV106017,2024-12-19,CUST0273,India,P1004,Desk Lamp,4,21.33,85.32
INV899725,2024-03-07,CUST0235,India,P1005,Office Chair,5,93.09,465.45
INV316707,2024-12-23,CUST0230,India,P1005,Office Chair,3,90.23,270.69
INV434693,2024-11-05,CUST0545,Canada,P1012,Gaming Headset,4,54.41,217.64
INV142083,2024-07-24,CUST0259,Usa,P1014,Running Shoes,4,67.21,268.84
INV489415,2023-01-01,CUST0349,France,P1004,Desk Lamp,1,22.3,22.3
INV136259,2024-02-07,CUST0411,France,P1002,Bluetooth Speaker,5,33.16,165.8
INV364074,2024-01-08,CUST0357,Canada,P1005,Office Chair,3,89.54,268.62
INV692210,2024-09-12,CUST0677,France,P1012,Gaming Headset,5,53.83,269.15
INV540176,2024-11-05,CUST0333,Canada,P1009,Backpack,3,44.65,133.95
INV810104,2024-07-04,CUST0311,Uk,P1013,Sticky Notes Pack,2,4.19,8.38
INV704577,2023-03-21,CUST0238,Germany,P1005,Office Chair,1,86.83,86.83
INV301134,2024-09-25,CUST0711,Canada,P1010,Phone Case,1,10.39,10.39
INV758093,2024-08-03,CUST0064,Brazil,P1010,Phone Case,4,9.86,39.44
INV104038,2024-04-11,CUST0315,Germany,P1011,Table Lamp,3,28.63,85.89
INV695296,2023-12-22,CUST0540,Australia,P1014,Running Shoes,3,64.27,192.81
INV841576,2024-12-05,CUST0219,Canada,P1015,Winter Jacket,2,122.74,245.48
INV732228,2024-01-28,CUST0052,Australia,P1012,Gaming Headset,4,52.93,211.72
INV117295,2023-01-01,CUST0315,Germany,P1015,Winter Jacket,4,116.06,464.24
INV433025,2024-11-01,CUST0753,Canada,P1010,Phone Case,4,10.04,40.16
INV234124,2023-01-01,CUST0006,France,P1001,Wireless Mouse,3,16.43,49.29
INV186766,2024-09-25,CUST0213,Australia,P1015,Winter Jacket,4,116.36,465.44
INV635432,2023-08-04,CUST0454,Canada,P1009,Backpack,2,43.6,87.2
INV604595,2023-01-01,CUST0288,Brazil,P1008,Water Bottle,1,11.61,11.61
INV529351,2024-04-01,CUST0787,Uk,P1015,Winter Jacket,3,120.15,360.45
INV952743,2023-09-12,CUST0389,Uk,P1004,Desk Lamp,2,21.1,42.2
INV281059,2024-03-01,CUST0675,Canada,P1014,Running Shoes,1,64.64,64.64
INV522763,2024-12-06,CUST0479,Germany,P1012,Gaming Headset,2,54.6,109.2
INV490697,2024-04-28,CUST0663,Australia,P1014,Running Shoes,4,66.73,266.92
INV165420,2023-01-01,CUST0699,Germany,P1006,Coffee Mug,5,7.87,39.35
INV386574,2024-10-15,CUST0176,Usa,P1004,Desk Lamp,4,21.76,87.04
INV418199,2024-12-20,CUST0358,Germany,P1014,Running Shoes,2,64.78,129.56
INV357032,2024-08-25,CUST0194,Canada,P1015,Winter Jacket,5,117.48,587.4
INV607822,2024-11-14,CUST0226,Brazil,P1008,Water Bottle,5,11.71,58.55
INV714967,2024-08-28,CUST0496,Australia,P1013,Sticky Notes Pack,4,4.29,17.16
INV909500,2023-01-01,CUST0260,Canada,P1008,Water Bottle,2,11.18,22.36
INV746459,2023-12-10,CUST0057,Canada,P1006,Coffee Mug,2,8.38,16.76
INV248934,2024-10-15,CUST0748,Germany,P1006,Coffee Mug,4,8.34,33.36
INV777002,2024-01-26,CUST0143,Germany,P1003,Notebook Set,4,6.8,27.2
INV602766,2024-12-04,CUST0462,France,P1002,Bluetooth Speaker,3,35.55,106.65
INV257480,2023-01-01,CUST0301,Australia,P1010,Phone Case,5,10.23,51.15
INV417097,2024-12-16,CUST0661,India,P1013,Sticky Notes Pack,5,4.15,20.75
INV371369,2023-01-01,CUST0699,Germany,P1002,Bluetooth Speaker,2,34.45,68.9
INV808748,2024-09-24,CUST0557,India,P1004,Desk Lamp,5,21.86,109.3
INV235504,2023-01-01,CUST0536,France,P1010,Phone Case,5,10.13,50.65
INV962577,2024-12-10,CUST0560,Canada,P1007,Yoga Mat,5,20.42,102.1
INV986895,2023-08-04,CUST0519,France,P1006,Coffee Mug,5,8.33,41.65
INV227419,2024-11-25,CUST0570,Brazil,P1015,Winter Jacket,3,124.4,373.2
INV191485,2024-07-11,CUST0515,France,P1007,Yoga Mat,4,20.16,80.64
INV776402,2024-07-07,CUST0032,Brazil,P1005,Office Chair,4,94.47,377.88
INV968484,2024-08-18,CUST0631,France,P1001,Wireless Mouse,1,15.41,15.41
INV586953,2024-08-16,CUST0099,Brazil,P1007,Yoga Mat,3,20.65,61.95
INV705527,2023-06-22,CUST0221,France,P1002,Bluetooth Speaker,3,34.23,102.69
INV319684,2024-11-28,CUST0229,Brazil,P1014,Running Shoes,4,68.05,272.2
INV877090,2023-01-01,CUST0657,Uk,P1015,Winter Jacket,4,116.56,466.24
INV847784,2024-12-05,CUST0546,Australia,P1003,Notebook Set,1,6.89,6.89
INV362074,2024-09-27,CUST0419,India,P1008,Water Bottle,5,11.16,55.8
INV901103,2024-10-01,CUST0439,France,P1015,Winter Jacket,3,114.42,343.26
INV552807,2024-12-22,CUST0467,India,P1010,Phone Case,5,10.2,51.0
INV369361,2023-01-01,CUST0652,Uk,P1009,Backpack,3,43.6,130.8
INV853485,2023-01-01,CUST0687,France,P1002,Bluetooth Speaker,2,33.01,66.02
INV733713,2024-07-16,CUST0239,Canada,P1004,Desk Lamp,3,22.19,66.57
INV542440,2024-04-07,CUST0266,Australia,P1004,Desk Lamp,4,23.05,92.2
INV305557,2023-07-31,CUST0444,Germany,P1003,Notebook Set,4,6.76,27.04
INV811876,2024-10-08,CUST0218,Australia,P1015,Winter Jacket,4,122.83,491.32
INV734200,2023-11-18,CUST0245,Germany,P1005,Office Chair,2,87.81,175.62
INV459529,2023-10-19,CUST0003,Australia,P1002,Bluetooth Speaker,5,35.92,179.6
INV455910,2024-10-16,CUST0360,Canada,P1008,Water Bottle,1,11.17,11.17
INV680096,2024-05-25,CUST0130,Germany,P1011,Table Lamp,2,27.21,54.42
